country,product_name,product_type,price_before_USD,price_after_USD,tariff_pct,date,units_sold_before,units_sold_after,latitude,longitude,Price_Delta_Pct,Volume_Delta_Pct,Price_Elasticity_of_Demand,Revenue_Before,Revenue_After,Revenue_Loss,Volume_Driven_Revenue_Loss,GDP_Trillions,CPI_Pct,Trade_List_Status,Year
Japan,Washing Machine,Appliances,1334.11,1780.9,33.49,2018-08-10,1558,1006,12.221735215463902,-32.28891210397096,0.3348974222515386,-0.35430038510911427,-1.05793703256098,2078543.38,1791585.4000000001,286957.97999999975,983056.8,4.2,3.3,Standard,2018
India,Car Parts,Automobiles,22694.29,32793.25,44.5,2018-08-10,1576,1401,-28.32847492028605,-2.5918902870641745,0.44500004186074993,-0.11104060913705584,-0.2495294352619473,35766201.04,45943343.25,-10177142.21,5738818.75,3.4,4.5,Potential Section 232/Tech Restrictions,2018
UK,Jeans,Apparel,151.33,180.17,19.06,2018-07-03,866,804,15.501998979134283,73.62923714582465,0.19057688495341288,-0.07159353348729793,-0.3756674557084884,131051.78000000001,144856.68,-13804.89999999998,11170.539999999999,3.0,6.8,Standard,2018
Australia,Furniture,Furniture,621.71,689.23,10.86,2018-06-08,1301,1210,4.546442998351907,-40.13319234999118,0.10860368982322945,-0.06994619523443504,-0.6440498969075922,808844.7100000001,833968.3,-25123.589999999967,62719.93,1.7,5.6,Standard,2018
South Korea,Refrigerator,Appliances,1899.92,2038.99,7.32,2018-07-07,1329,851,-38.363029924112446,85.55194943822733,0.07319781885553073,-0.35966892400300976,-4.913656303241523,2524993.68,1735180.49,789813.1900000002,974637.22,1.6,3.6,Standard,2018
China,TV,Electronics,810.38,892.8,10.17,2018-07-06,1275,767,-31.851729923313933,46.25633471413238,0.10170537278807468,-0.3984313725490196,-3.9175056501610612,1033234.5,684777.6,348456.9,453542.39999999997,17.9,2.1,Section 301 | Potential Section 232/Tech Restrictions,2018
UK,Electronic Components,Electronics,885.35,1191.68,34.6,2018-08-28,647,331,15.501998979134283,73.62923714582465,0.34599875755350995,-0.4884080370942813,-1.4115889910926842,572821.4500000001,394446.08,178375.37000000005,376570.88,3.0,6.8,Potential Section 232/Tech Restrictions,2018
Mexico,Washing Machine,Appliances,608.39,657.85,8.13,2018-08-21,162,87,1.2588385185624986,28.361915433182105,0.08129653676095931,-0.46296296296296297,-5.69474397567806,98559.18,57232.950000000004,41326.22999999999,49338.75,1.4,4.6,Standard,2018
South Korea,Coffee,Food,12.08,15.93,31.83,2018-06-07,418,238,-38.363029924112446,85.55194943822733,0.31870860927152317,-0.430622009569378,-1.3511464611943083,5049.44,3791.34,1258.0999999999995,2867.4,1.6,3.6,Standard,2018
India,Smartphone,Electronics,1043.56,1450.24,38.97,2018-06-15,806,558,-28.32847492028605,-2.5918902870641745,0.3897044731496034,-0.3076923076923077,-0.7895529276467604,841109.36,809233.92,31875.439999999944,359659.52,3.4,4.5,Potential Section 232/Tech Restrictions,2018
Mexico,Tablet,Electronics,1049.88,1106.05,5.35,2018-07-09,532,449,1.2588385185624986,28.361915433182105,0.053501352535527714,-0.15601503759398497,-2.91609520507697,558536.16,496616.44999999995,61919.71000000008,91802.15,1.4,4.6,Potential Section 232/Tech Restrictions,2018
Mexico,Olive Oil,Food,38.62,49.24,27.51,2018-08-25,1751,1154,1.2588385185624986,28.361915433182105,0.2749870533402384,-0.3409480296973158,-1.2398693885979595,67623.62,56822.96,10800.659999999996,29396.280000000002,1.4,4.6,Standard,2018
UK,Electronic Components,Electronics,1138.86,1403.08,23.2,2018-08-21,955,601,15.501998979134283,73.62923714582465,0.23200393375831976,-0.3706806282722513,-1.5977342378099162,1087611.2999999998,843251.08,244360.21999999986,496690.31999999995,3.0,6.8,Potential Section 232/Tech Restrictions,2018
UK,Smartphone,Electronics,1452.68,1810.77,24.65,2018-06-14,598,416,15.501998979134283,73.62923714582465,0.24650301511688735,-0.30434782608695654,-1.2346616772319812,868702.64,753280.32,115422.32000000007,329560.14,3.0,6.8,Potential Section 232/Tech Restrictions,2018
UK,Car Parts,Automobiles,35468.35,47350.25,33.5,2018-08-07,1144,671,15.501998979134283,73.62923714582465,0.3350000775339141,-0.41346153846153844,-1.2342132619944879,40575792.4,31772017.75,8803774.649999999,22396668.25,3.0,6.8,Potential Section 232/Tech Restrictions,2018
Canada,Refrigerator,Appliances,701.66,926.96,32.11,2018-08-23,254,147,-17.717029441216305,-46.61256558641988,0.32109568736995137,-0.421259842519685,-1.3119448783948606,178221.63999999998,136263.12,41958.51999999999,99184.72,2.1,3.9,Standard,2018
Australia,Jeans,Apparel,178.77,267.06,49.39,2018-07-12,1869,1751,4.546442998351907,-40.13319234999118,0.4938748112099345,-0.06313536650615302,-0.127836781858704,334121.13,467622.06,-133500.93,31513.08,1.7,5.6,Standard,2018
Canada,Car,Automobiles,21412.24,23198.02,8.34,2018-07-30,1025,529,-17.717029441216305,-46.61256558641988,0.08339996189095576,-0.48390243902439023,-5.802190169548107,21947546.0,12271752.58,9675793.42,11506217.92,2.1,3.9,Potential Section 232/Tech Restrictions,2018
Canada,Electronic Components,Electronics,501.91,658.05,31.11,2018-06-06,1021,928,-17.717029441216305,-46.61256558641988,0.3110916299735011,-0.0910871694417238,-0.29279852193221223,512450.11000000004,610670.3999999999,-98220.28999999986,61198.649999999994,2.1,3.9,Potential Section 232/Tech Restrictions,2018
India,Tablet,Electronics,363.54,518.7,42.68,2018-08-31,272,197,-28.32847492028605,-2.5918902870641745,0.4268031028222479,-0.2757352941176471,-0.6460480073700013,98882.88,102183.90000000001,-3301.020000000004,38902.5,3.4,4.5,Potential Section 232/Tech Restrictions,2018
Germany,Smartphone,Electronics,446.84,526.06,17.73,2018-07-23,1686,1099,-32.616102670496794,19.00264584284548,0.17728941007967053,-0.34816132858837484,-1.9638021720074408,753372.24,578139.94,175232.30000000005,308797.22,4.0,5.9,Potential Section 232/Tech Restrictions,2018
India,Smartphone,Electronics,1204.92,1657.61,37.57,2018-08-24,1956,1508,-28.32847492028605,-2.5918902870641745,0.3757012913720411,-0.22903885480572597,-0.6096302037432139,2356823.52,2499675.88,-142852.35999999987,742609.2799999999,3.4,4.5,Potential Section 232/Tech Restrictions,2018
Germany,Refrigerator,Appliances,827.39,916.75,10.8,2018-08-30,273,174,-32.616102670496794,19.00264584284548,0.1080022722053687,-0.3626373626373626,-3.3576827156728672,225877.47,159514.5,66362.97,90758.25,4.0,5.9,Standard,2018
UK,Tablet,Electronics,1208.33,1555.0,28.69,2018-08-22,1473,1017,15.501998979134283,73.62923714582465,0.2869001017933843,-0.3095723014256619,-1.0790247179786827,1779870.0899999999,1581435.0,198435.08999999985,709080.0,3.0,6.8,Potential Section 232/Tech Restrictions,2018
Canada,Smartphone,Electronics,607.64,675.63,11.19,2018-06-10,705,620,-17.717029441216305,-46.61256558641988,0.11189190968336517,-0.12056737588652482,-1.0775343474582721,428386.2,418890.6,9495.600000000035,57428.55,2.1,3.9,Potential Section 232/Tech Restrictions,2018
China,Car Parts,Automobiles,34229.19,37960.17,10.9,2018-07-19,415,237,-31.851729923313933,46.25633471413238,0.10899995004263892,-0.42891566265060244,-3.9350078828735056,14205113.850000001,8996560.29,5208553.560000002,6756910.26,17.9,2.1,Section 301 | Potential Section 232/Tech Restrictions,2018
France,Footwear,Apparel,85.57,127.18,48.63,2018-08-18,683,572,9.335565144317748,-87.5245305030312,0.48626855206263897,-0.16251830161054173,-0.33421511821230593,58444.31,72746.96,-14302.650000000009,14116.980000000001,2.7,5.2,Standard,2018
Japan,Coffee,Food,41.39,61.1,47.62,2018-07-27,1045,884,12.221735215463902,-32.28891210397096,0.47620198115486834,-0.15406698564593302,-0.3235328531651531,43252.55,54012.4,-10759.849999999999,9837.1,4.2,3.3,Standard,2018
UK,Car Parts,Automobiles,38819.39,51959.75,33.85,2018-07-18,1235,1136,15.501998979134283,73.62923714582465,0.33849990945246694,-0.08016194331983806,-0.23681525779283735,47941946.65,59026276.0,-11084329.350000001,5144015.25,3.0,6.8,Potential Section 232/Tech Restrictions,2018
France,Electronic Components,Electronics,822.27,1170.91,42.4,2018-06-12,1964,1178,9.335565144317748,-87.5245305030312,0.42399698395904034,-0.40020366598778007,-0.9438832848547838,1614938.28,1379331.98,235606.30000000005,920335.26,2.7,5.2,Potential Section 232/Tech Restrictions,2018
Japan,Furniture,Furniture,1492.34,1818.71,21.87,2018-06-04,752,690,12.221735215463902,-32.28891210397096,0.21869681171850927,-0.08244680851063829,-0.3769913601518703,1122239.68,1254909.9000000001,-132670.2200000002,112760.02,4.2,3.3,Standard,2018
France,Tablet,Electronics,569.41,792.33,39.15,2018-07-31,1018,790,9.335565144317748,-87.5245305030312,0.39149294884178376,-0.22396856581532418,-0.5720883772694405,579659.38,625940.7000000001,-46281.320000000065,180651.24000000002,2.7,5.2,Potential Section 232/Tech Restrictions,2018
China,Smartphone,Electronics,458.29,540.6,17.96,2018-07-09,349,181,-31.851729923313933,46.25633471413238,0.17960243513932225,-0.4813753581661891,-2.680227346543346,159943.21000000002,97848.6,62094.610000000015,90820.8,17.9,2.1,Section 301 | Potential Section 232/Tech Restrictions,2018
UK,Tablet,Electronics,1211.46,1552.97,28.19,2018-07-01,1571,887,15.501998979134283,73.62923714582465,0.28189952619153746,-0.43539147040101844,-1.5444916714942984,1903203.6600000001,1377484.3900000001,525719.27,1062231.48,3.0,6.8,Potential Section 232/Tech Restrictions,2018
UK,Smartphone,Electronics,960.73,1038.07,8.05,2018-08-07,1214,884,15.501998979134283,73.62923714582465,0.0805012854808322,-0.27182866556836904,-3.3766996880204223,1166326.22,917653.8799999999,248672.34000000008,342563.1,3.0,6.8,Potential Section 232/Tech Restrictions,2018
South Korea,Car Parts,Automobiles,35566.6,43060.48,21.07,2018-06-09,806,490,-38.363029924112446,85.55194943822733,0.2106999263353822,-0.3920595533498759,-1.8607484120607334,28666679.599999998,21099635.200000003,7567044.399999995,13607111.680000002,1.6,3.6,Potential Section 232/Tech Restrictions,2018
Australia,Tablet,Electronics,245.13,328.3,33.93,2018-08-27,1051,989,4.546442998351907,-40.13319234999118,0.33928935666789056,-0.058991436726926735,-0.17386763117556267,257631.63,324688.7,-67057.07,20354.600000000002,1.7,5.6,Potential Section 232/Tech Restrictions,2018
Japan,Tablet,Electronics,355.19,499.4,40.6,2018-06-06,746,686,12.221735215463902,-32.28891210397096,0.4060080520284917,-0.08042895442359249,-0.19809694419052648,264971.74,342588.39999999997,-77616.65999999997,29964.0,4.2,3.3,Potential Section 232/Tech Restrictions,2018
South Korea,Video Game Console,Electronics,1484.77,2080.76,40.14,2018-08-23,779,485,-38.363029924112446,85.55194943822733,0.401402237383568,-0.3774069319640565,-0.9402212962839509,1156635.83,1009168.6000000001,147467.22999999998,611743.4400000001,1.6,3.6,Potential Section 232/Tech Restrictions,2018
Canada,Video Game Console,Electronics,1345.28,1713.75,27.39,2018-08-06,646,555,-17.717029441216305,-46.61256558641988,0.2738983705994291,-0.14086687306501547,-0.5143034358208375,869050.88,951131.25,-82080.37,155951.25,2.1,3.9,Potential Section 232/Tech Restrictions,2018
France,Video Game Console,Electronics,210.5,283.63,34.74,2018-07-10,1013,781,9.335565144317748,-87.5245305030312,0.3474109263657957,-0.22902270483711748,-0.6592271211296764,213236.5,221515.03,-8278.529999999999,65802.16,2.7,5.2,Potential Section 232/Tech Restrictions,2018
UK,Car,Automobiles,17304.14,20306.41,17.35,2018-06-08,253,202,15.501998979134283,73.62923714582465,0.17350009882028233,-0.2015810276679842,-1.1618496418079225,4377947.42,4101894.82,276052.6000000001,1035626.91,3.0,6.8,Potential Section 232/Tech Restrictions,2018
UK,Refrigerator,Appliances,352.94,440.19,24.72,2018-06-17,237,143,15.501998979134283,73.62923714582465,0.24720915736385787,-0.39662447257383965,-1.6044084968505554,83646.78,62947.17,20699.61,41377.86,3.0,6.8,Standard,2018
Australia,Refrigerator,Appliances,560.84,700.94,24.98,2018-06-10,1275,716,4.546442998351907,-40.13319234999118,0.24980386563012627,-0.4384313725490196,-1.7551024338357752,715071.0,501873.04000000004,213197.95999999996,391825.46,1.7,5.6,Standard,2018
Canada,Video Game Console,Electronics,540.14,789.2,46.11,2018-06-16,636,539,-17.717029441216305,-46.61256558641988,0.46110267708371916,-0.15251572327044025,-0.3307630400999581,343529.04,425378.80000000005,-81849.76000000007,76552.40000000001,2.1,3.9,Potential Section 232/Tech Restrictions,2018
France,Jeans,Apparel,56.03,60.7,8.33,2018-06-23,1940,1592,9.335565144317748,-87.5245305030312,0.08334820631804393,-0.17938144329896907,-2.152193205148016,108698.2,96634.40000000001,12063.799999999988,21123.600000000002,2.7,5.2,Standard,2018
China,Footwear,Apparel,31.69,45.99,45.11,2018-06-21,1557,1275,-31.851729923313933,46.25633471413238,0.45124644998422214,-0.1811175337186898,-0.4013716533947748,49341.33,58637.25,-9295.919999999998,12969.18,17.9,2.1,Section 301,2018
France,Tablet,Electronics,343.73,437.33,27.23,2018-07-17,1234,934,9.335565144317748,-87.5245305030312,0.2723067523928664,-0.24311183144246354,-0.8927866433944234,424162.82,408466.22,15696.600000000035,131199.0,2.7,5.2,Potential Section 232/Tech Restrictions,2018
Japan,Footwear,Apparel,91.67,116.0,26.54,2018-07-23,1675,1146,12.221735215463902,-32.28891210397096,0.2654085305988873,-0.31582089552238807,-1.1899425192164947,153547.25,132936.0,20611.25,61364.0,4.2,3.3,Standard,2018
India,Laptop,Electronics,275.46,392.01,42.31,2018-08-10,1410,1077,-28.32847492028605,-2.5918902870641745,0.4231104334567633,-0.23617021276595745,-0.558176291793313,388398.6,422194.77,-33796.17000000004,130539.33,3.4,4.5,Potential Section 232/Tech Restrictions,2018
Germany,Video Game Console,Electronics,804.01,1182.38,47.06,2018-06-29,808,748,-32.616102670496794,19.00264584284548,0.47060359945771835,-0.07425742574257425,-0.15779187797998548,649640.08,884420.2400000001,-234780.16000000015,70942.8,4.0,5.9,Potential Section 232/Tech Restrictions,2018
South Korea,Furniture,Furniture,975.03,1293.38,32.65,2018-06-12,1129,890,-38.363029924112446,85.55194943822733,0.32650277427361224,-0.21169176262178918,-0.648361298285293,1100808.8699999999,1151108.2000000002,-50299.33000000031,309117.82,1.6,3.6,Standard,2018
India,TV,Electronics,315.87,448.98,42.14,2018-06-04,266,138,-28.32847492028605,-2.5918902870641745,0.4214075410770254,-0.48120300751879697,-1.1418946283897708,84021.42,61959.240000000005,22062.179999999993,57469.44,3.4,4.5,Potential Section 232/Tech Restrictions,2018
Australia,Footwear,Apparel,135.02,179.87,33.22,2018-07-08,1414,1315,4.546442998351907,-40.13319234999118,0.3321730114057176,-0.07001414427157002,-0.21077613733661954,190918.28000000003,236529.05000000002,-45610.76999999999,17807.13,1.7,5.6,Standard,2018
Japan,Coffee,Food,18.38,23.3,26.79,2018-06-27,796,615,12.221735215463902,-32.28891210397096,0.2676822633297063,-0.22738693467336685,-0.8494658250602604,14630.48,14329.5,300.97999999999956,4217.3,4.2,3.3,Standard,2018
Canada,Electronic Components,Electronics,1105.71,1440.41,30.27,2018-07-11,595,422,-17.717029441216305,-46.61256558641988,0.30270143165929586,-0.2907563025210084,-0.96053824696894,657897.4500000001,607853.02,50044.43000000005,249190.93000000002,2.1,3.9,Potential Section 232/Tech Restrictions,2018
Mexico,Jeans,Apparel,130.77,188.23,43.94,2018-06-21,1766,1143,1.2588385185624986,28.361915433182105,0.4393974153093215,-0.3527746319365798,-0.802860052529526,230939.82,215146.88999999998,15792.930000000022,117267.29,1.4,4.6,Standard,2018
India,Washing Machine,Appliances,1175.03,1246.0,6.04,2018-07-21,1135,801,-28.32847492028605,-2.5918902870641745,0.060398457911712916,-0.29427312775330394,-4.872196044863528,1333659.05,998046.0,335613.05000000005,416164.0,3.4,4.5,Standard,2018
Brazil,Coffee,Food,17.66,20.81,17.86,2018-06-02,1835,1006,-27.20145687116381,-12.135257724002855,0.17836919592298972,-0.45177111716621254,-2.532786644176291,32406.1,20934.859999999997,11471.240000000002,17251.489999999998,1.9,4.1,Standard,2018
Germany,Furniture,Furniture,886.54,1075.46,21.31,2018-07-07,250,168,-32.616102670496794,19.00264584284548,0.21309811176032675,-0.328,-1.5391971204742743,221635.0,180677.28,40957.72,88187.72,4.0,5.9,Standard,2018
Japan,Footwear,Apparel,43.16,52.56,21.79,2018-07-14,1242,1145,12.221735215463902,-32.28891210397096,0.2177942539388324,-0.07809983896940419,-0.3585945797786684,53604.719999999994,60181.200000000004,-6576.4800000000105,5098.320000000001,4.2,3.3,Standard,2018
Germany,Coffee,Food,6.81,8.74,28.37,2018-06-20,1341,1209,-32.616102670496794,19.00264584284548,0.28340675477239363,-0.09843400447427293,-0.34732412977709765,9132.21,10566.66,-1434.4500000000007,1153.68,4.0,5.9,Standard,2018
Germany,Refrigerator,Appliances,1348.05,1723.21,27.83,2018-08-05,1190,857,-32.616102670496794,19.00264584284548,0.2782982827046475,-0.27983193277310925,-1.0055108139854725,1604179.5,1476790.97,127388.53000000003,573828.93,4.0,5.9,Standard,2018
India,Olive Oil,Food,19.91,28.96,45.44,2018-08-28,1388,710,-28.32847492028605,-2.5918902870641745,0.4545454545454546,-0.4884726224783862,-1.0746397694524494,27635.08,20561.600000000002,7073.48,19634.88,3.4,4.5,Standard,2018
Japan,Olive Oil,Food,39.93,44.99,12.67,2018-08-20,1576,1227,12.221735215463902,-32.28891210397096,0.1267217630853995,-0.22144670050761422,-1.7475033105274766,62929.68,55202.73,7726.949999999997,15701.51,4.2,3.3,Standard,2018
UK,Car,Automobiles,13476.88,16691.12,23.85,2018-07-23,1514,895,15.501998979134283,73.62923714582465,0.2385003057087397,-0.40885072655217963,-1.7142566142094364,20403996.32,14938552.399999999,5465443.920000002,10331803.28,3.0,6.8,Potential Section 232/Tech Restrictions,2018
South Korea,Footwear,Apparel,147.04,191.5,30.24,2018-08-24,1079,794,-38.363029924112446,85.55194943822733,0.30236670293797613,-0.26413345690454126,-0.8735533851381858,158656.16,152051.0,6605.1600000000035,54577.5,1.6,3.6,Standard,2018
Canada,Car,Automobiles,23659.45,33397.68,41.16,2018-07-04,1349,968,-17.717029441216305,-46.61256558641988,0.41160001606123553,-0.2824314306893996,-0.6861793480770444,31916598.05,32328954.240000002,-412356.19000000134,12724516.08,2.1,3.9,Potential Section 232/Tech Restrictions,2018
Brazil,Olive Oil,Food,48.78,66.69,36.72,2018-07-11,1082,710,-27.20145687116381,-12.135257724002855,0.3671586715867158,-0.3438077634011091,-0.9364010440371918,52779.96,47349.9,5430.059999999998,24808.68,1.9,4.1,Standard,2018
France,Olive Oil,Food,29.44,41.15,39.79,2018-06-19,694,360,9.335565144317748,-87.5245305030312,0.3977581521739129,-0.4812680115273775,-1.209951345804099,20431.36,14814.0,5617.360000000001,13744.1,2.7,5.2,Standard,2018
France,Laptop,Electronics,584.91,859.76,46.99,2018-08-29,656,368,9.335565144317748,-87.5245305030312,0.46990135234480523,-0.43902439024390244,-0.9342905442880151,383700.95999999996,316391.68,67309.27999999997,247610.88,2.7,5.2,Potential Section 232/Tech Restrictions,2018
India,Washing Machine,Appliances,1202.77,1486.62,23.6,2018-08-31,1067,581,-28.32847492028605,-2.5918902870641745,0.23599690713935326,-0.4554826616682287,-1.9300365720440218,1283355.59,863726.22,419629.3700000001,722497.32,3.4,4.5,Standard,2018
Germany,Smartphone,Electronics,1450.33,1947.36,34.27,2018-07-07,757,475,-32.616102670496794,19.00264584284548,0.3427013162521633,-0.3725231175693527,-1.0870198038435492,1097899.81,924996.0,172903.81000000006,549155.52,4.0,5.9,Potential Section 232/Tech Restrictions,2018
USA,Furniture,Furniture,152.22,222.96,46.47,2018-07-24,1906,1671,-38.156818103928615,-6.637310389189423,0.46472211273157277,-0.12329485834207765,-0.2653087833874902,290131.32,372566.16000000003,-82434.84000000003,52395.6,25.4,3.2,Standard,2018
USA,Electronic Components,Electronics,655.79,691.33,5.42,2018-08-12,1334,731,-38.156818103928615,-6.637310389189423,0.05419417801430348,-0.452023988005997,-8.340821921622176,874823.86,505362.23000000004,369461.62999999995,416871.99000000005,25.4,3.2,Potential Section 232/Tech Restrictions,2018
Canada,Olive Oil,Food,28.59,33.53,17.28,2018-06-15,777,445,-17.717029441216305,-46.61256558641988,0.17278768800279823,-0.4272844272844273,-2.472886999202788,22214.43,14920.85,7293.58,11131.960000000001,2.1,3.9,Standard,2018
Japan,Tablet,Electronics,460.17,519.53,12.9,2018-08-21,1937,1321,12.221735215463902,-32.28891210397096,0.12899580589782028,-0.3180175529168818,-2.465332502118625,891349.29,686299.13,205050.16000000003,320030.48,4.2,3.3,Potential Section 232/Tech Restrictions,2018
UK,Car Parts,Automobiles,19029.16,20039.61,5.31,2018-07-20,582,408,15.501998979134283,73.62923714582465,0.05310008429168711,-0.29896907216494845,-5.630293739698497,11074971.12,8176160.88,2898810.2399999993,3486892.14,3.0,6.8,Potential Section 232/Tech Restrictions,2018
Mexico,Refrigerator,Appliances,1411.26,1556.9,10.32,2018-07-10,427,291,1.2588385185624986,28.361915433182105,0.10319856015192105,-0.3185011709601874,-3.08629471662506,602608.02,453057.9,149550.12,211738.40000000002,1.4,4.6,Standard,2018
South Korea,Furniture,Furniture,513.05,680.61,32.66,2018-06-29,373,266,-38.363029924112446,85.55194943822733,0.32659584835786,-0.2868632707774799,-0.8783432864191096,191367.65,181042.26,10325.389999999985,72825.27,1.6,3.6,Standard,2018
Japan,Washing Machine,Appliances,1851.75,2632.26,42.15,2018-07-02,1493,1253,12.221735215463902,-32.28891210397096,0.4214985824220333,-0.1607501674480911,-0.3813777178665265,2764662.75,3298221.7800000003,-533559.0300000003,631742.4,4.2,3.3,Standard,2018
China,Car Parts,Automobiles,29631.81,37854.64,27.75,2018-08-13,1199,680,-31.851729923313933,46.25633471413238,0.27750009196198266,-0.43286071726438696,-1.5598579236639987,35528540.190000005,25741155.2,9787384.990000006,19646558.16,17.9,2.1,Section 301 | Potential Section 232/Tech Restrictions,2018
Canada,Electronic Components,Electronics,828.48,1171.39,41.39,2018-07-29,370,270,-17.717029441216305,-46.61256558641988,0.41390256855928936,-0.2702702702702703,-0.652980413267369,306537.60000000003,316275.30000000005,-9737.700000000012,117139.00000000001,2.1,3.9,Potential Section 232/Tech Restrictions,2018
Japan,TV,Electronics,180.83,250.56,38.56,2018-08-14,249,129,12.221735215463902,-32.28891210397096,0.3856107946690261,-0.4819277108433735,-1.249777541256378,45026.670000000006,32322.24,12704.430000000004,30067.2,4.2,3.3,Potential Section 232/Tech Restrictions,2018
Canada,Washing Machine,Appliances,417.33,514.99,23.4,2018-06-18,1668,1315,-17.717029441216305,-46.61256558641988,0.23401145376560523,-0.21163069544364507,-0.9043604150061066,696106.44,677211.85,18894.589999999967,181791.47,2.1,3.9,Standard,2018
France,Tablet,Electronics,1449.3,1574.08,8.61,2018-08-24,1891,1404,9.335565144317748,-87.5245305030312,0.08609673635548194,-0.25753569539925963,-2.991236442876639,2740626.3,2210008.32,530617.98,766576.96,2.7,5.2,Potential Section 232/Tech Restrictions,2018
Australia,Electronic Components,Electronics,586.88,617.16,5.16,2018-06-03,711,503,4.546442998351907,-40.13319234999118,0.05159487459105775,-0.29254571026722925,-5.670053713396026,417271.68,310431.48,106840.20000000001,128369.28,1.7,5.6,Potential Section 232/Tech Restrictions,2018
France,Car Parts,Automobiles,18274.68,26384.98,44.38,2018-06-15,165,142,9.335565144317748,-87.5245305030312,0.44379983671396706,-0.1393939393939394,-0.3140919123045555,3015322.2,3746667.16,-731344.96,606854.54,2.7,5.2,Potential Section 232/Tech Restrictions,2018
UK,TV,Electronics,1172.47,1546.49,31.9,2018-08-30,1886,984,15.501998979134283,73.62923714582465,0.31900176550359494,-0.4782608695652174,-1.4992420772662707,2211278.42,1521746.16,689532.26,1394933.98,3.0,6.8,Potential Section 232/Tech Restrictions,2018
France,Smartphone,Electronics,663.17,782.67,18.02,2018-08-13,753,572,9.335565144317748,-87.5245305030312,0.18019512342235025,-0.2403718459495352,-1.333953113626387,499367.00999999995,447687.24,51679.76999999996,141663.27,2.7,5.2,Potential Section 232/Tech Restrictions,2018
Australia,Electronic Components,Electronics,548.93,591.42,7.74,2018-08-15,1901,1579,4.546442998351907,-40.13319234999118,0.07740513362359502,-0.1693845344555497,-2.188285537742642,1043515.9299999999,933852.1799999999,109663.75,190437.24,1.7,5.6,Potential Section 232/Tech Restrictions,2018
Germany,Tablet,Electronics,1050.25,1350.62,28.6,2018-08-29,952,650,-32.616102670496794,19.00264584284548,0.2859985717686264,-0.3172268907563025,-1.10919047180746,999838.0,877902.9999999999,121935.00000000012,407887.24,4.0,5.9,Potential Section 232/Tech Restrictions,2018
Mexico,Video Game Console,Electronics,357.43,449.79,25.84,2018-06-08,1251,857,1.2588385185624986,28.361915433182105,0.2584002462020536,-0.3149480415667466,-1.2188380088480102,447144.93,385470.03,61674.899999999965,177217.26,1.4,4.6,Potential Section 232/Tech Restrictions,2018
UK,Car Parts,Automobiles,18594.67,22629.71,21.7,2018-08-08,1583,1382,15.501998979134283,73.62923714582465,0.21699981768969287,-0.1269740998104864,-0.5851345921039337,29435362.609999996,31274259.22,-1838896.6100000031,4548571.71,3.0,6.8,Potential Section 232/Tech Restrictions,2018
USA,Olive Oil,Food,6.78,9.17,35.22,2018-06-28,1081,642,-38.156818103928615,-6.637310389189423,0.35250737463126836,-0.4061054579093432,-1.1520481190901035,7329.18,5887.14,1442.04,4025.63,25.4,3.2,Standard,2018
Canada,Olive Oil,Food,47.17,59.69,26.55,2018-07-02,1524,1176,-17.717029441216305,-46.61256558641988,0.26542293830824665,-0.2283464566929134,-0.8603116902719433,71887.08,70195.44,1691.6399999999994,20772.12,2.1,3.9,Standard,2018
Brazil,Video Game Console,Electronics,1381.18,1612.8,16.77,2018-08-05,1907,1380,-27.20145687116381,-12.135257724002855,0.16769718646374832,-0.2763502884111169,-1.6479124917868346,2633910.2600000002,2225664.0,408246.26000000024,849945.6,1.9,4.1,Potential Section 232/Tech Restrictions,2018
China,Footwear,Apparel,86.73,113.02,30.31,2018-06-29,1618,915,-31.851729923313933,46.25633471413238,0.3031246396863829,-0.43448702101359704,-1.4333609483647503,140329.14,103413.3,36915.84000000001,79453.06,17.9,2.1,Section 301,2018
Mexico,Car Parts,Automobiles,25270.0,36009.75,42.5,2018-08-03,1227,974,1.2588385185624986,28.361915433182105,0.425,-0.20619396903015486,-0.48516228007095263,31006290.0,35073496.5,-4067206.5,9110466.75,1.4,4.6,Potential Section 232/Tech Restrictions,2018
Australia,Refrigerator,Appliances,1390.88,1957.94,40.77,2018-06-22,386,318,4.546442998351907,-40.13319234999118,0.40769872311054867,-0.17616580310880828,-0.43209800061365516,536879.68,622624.92,-85745.23999999999,133139.92,1.7,5.6,Standard,2018
Japan,Car,Automobiles,23974.79,35370.01,47.53,2018-08-25,199,167,12.221735215463902,-32.28891210397096,0.47530009647634036,-0.16080402010050251,-0.3383210340006886,4770983.21,5906791.67,-1135808.46,1131840.32,4.2,3.3,Potential Section 232/Tech Restrictions,2018
UK,Car,Automobiles,13100.17,17397.03,32.8,2018-08-25,1362,1240,15.501998979134283,73.62923714582465,0.3280003236599219,-0.08957415565345081,-0.2730916684897034,17842431.54,21572317.2,-3729885.66,2122437.6599999997,3.0,6.8,Potential Section 232/Tech Restrictions,2018
Australia,Jeans,Apparel,149.99,176.84,17.9,2018-08-04,1765,1436,4.546442998351907,-40.13319234999118,0.17901193412894187,-0.18640226628895185,-1.0412840193921749,264732.35000000003,253942.24,10790.110000000044,58180.36,1.7,5.6,Standard,2018
UK,Footwear,Apparel,63.37,73.74,16.36,2018-07-16,647,554,15.501998979134283,73.62923714582465,0.1636421019409815,-0.1437403400309119,-0.8783823864762671,41000.39,40851.96,148.4300000000003,6857.82,3.0,6.8,Standard,2018
